20200,IR-0025254,ImplementEmail processing based on ticket number instead of CG_MID
20201,IR-0025255,'Status' field not appearing in IR Print View
20202,IR-0025256,When updating ticket two emails are generated for the client
20203,IR-0025257,When accepting or closing a task the action button needs to be clicked twice
20204,IR-0025258,Cannot delete Change Management tickets using ResetRFC.sql
20205,IR-0025259,Unable to log in to Smart Dev environment either as ADFS linked or CG Forms account
20207,IR-0025261,restore Minto dev to prod
20208,IR-0025262,FW: Need some GRID information over the weekend
20209,IR-0025263,FW: error in CG
20210,IR-0025264,email connector starts/stops
20211,IR-0025265,CMDB CI and Relationships Training
20212,IR-0025266,Notifications
20213,IR-0025267,Needs help installing Service Request Module
20214,IR-0025268,RFC's get created without RFC number
20215,IR-0025269,FW: change gear server
20216,IR-0025270,Would like assistance configuring the Email Connector question on email verbiage changes
20217,IR-0025271,flex module transitions
20218,IR-0025272,Notifications going to old requesters "Manager"
20220,IR-0025274,other error
20221,IR-0025275,FW: Why AD test account?
20222,IR-0025276,Postback or not to Postback that is the question
20223,IR-0025277,AD Sync
20229,IR-0025283,2 active workflows
20230,IR-0025284,RFC number/OID mismatch
20231,IR-0025285,When running a crystal report it only shows a white screen
20233,IR-0025287,IR: Duplicate Tickets: Description and Notes field info comes over from original and cannot be edited out
20237,IR-0025291,Wants to schedule Service Request Module
20245,IR-0025299,Profomance issues after upgrade
20246,IR-0025300,ChangeGear error report from Cooley LLP
20247,IR-0025301,change approvers
20248,IR-0025302,Automatically adding content to description field.
20249,IR-0025303,Client for the Server Administration
20250,IR-0025304,Test of the German ChangeGear
20251,IR-0025305,Need Table Help
20254,IR-0025308,test
20255,IR-0025309,How do I download just the remote discovery agent
20256,IR-0025310,Minto - Cloud database restore
20257,IR-0025311,When closing a call we sometimes get an error message
20258,IR-0025312,Question on training options
20259,IR-0025313,Change Gear Question
20260,IR-0025314,SLA Warning Email 
20261,IR-0025315,Capturing who was CC'd on an email in incidents
20262,IR-0025316,End User form entity picker control is greyed out
20263,IR-0025317,Security Config
20264,IR-0025318,Email notification question
20265,IR-0025319,Workflow questions
20266,IR-0025320,I am getting a weird error.
20267,IR-0025321,RE: Postback or not to Postback that is the question
20268,IR-0025322,Triggering workflows from the Transition State
20269,IR-0025323,URGENT: PRODUCTION ENVIRONMENT changegear 5.0 upgrade emailconnector
20270,IR-0025324,Service Request download
20271,IR-0025325,ISSR form - not allowed to modify a ticket after submission. 
20272,IR-0025326,RE: Triggering workflows from the Transition State
20273,IR-0025327,KB search for end users shows private articles as well
20274,IR-0025328,Tickets and tasks are not spawning
20275,IR-0025329,Procurement tickets are not spawn when Requester is the logged in user
20276,IR-0025330,Licensing Misunderstanding...
20277,IR-0025331,Hyperlinks are not working after upgrade
20278,IR-0025332,Unable to assign tickets to teams after upgrade
20279,IR-0025333,DEV - Spawn Task
20280,IR-0025334,Full Text Search Question related to columns and tables
20281,IR-0025335,Adding greyed-out CMDB options to roles
20282,IR-0025336,KB datautil import
20283,IR-0025337,Need to block the workflow if field is blank
20284,IR-0025338,Incident Task Manager: My Team views are blank
20285,IR-0025339,RE: Capturing who was CC'd on an email in incidents
20286,IR-0025340,FW: Name Change Prefix from RFC to NAM
20287,IR-0025341,5.0.5264 desktop client
20288,IR-0025342,ChangeGear error report
20289,IR-0025343,Cannot Locate client installation files
20290,IR-0025344,How to rename a flex module
20291,IR-0025345,Issue with Tasks
20292,IR-0025346,Change Requester Role to update Ticket after Submission
20293,IR-0025347,Announcements questions
20294,IR-0025348,Factory Workflows Reset with CG Rebooted
20295,IR-0025349,form names 5.0
20296,IR-0025350,ChangeGear error report from Ohio Department of Youth Services
20297,IR-0025351,DEV environment is currently listing a error for framework 2 running in framework 4
20298,IR-0025352,Incident Request Types
20299,IR-0025353,When replying to emails sent by the Dev system new incident tickets are being generated instead of the replies being actioned on the relevant tickets
20300,IR-0025354,Problem in CG4.6 iCenter testing Windows7 & IE9
20301,IR-0025355,Drop Inactive Users
20302,IR-0025356,Workflow automation 'Set First Time Fix' not updating FirstTimeFix field on Resolve action 
20303,IR-0025357,SQL question
20304,IR-0025358,Switched to SSL; update weburl for notification
20305,IR-0025359,Add a filter or default value that is a variable
20306,IR-0025360,Customer info in printed ticket
20307,IR-0025361,Dev - needs the activation code
20308,IR-0025362,RE: Weird Incident closed at 7:34 Pm tonight but Excel Report says closed on 2/1/2013??
20309,IR-0025363,RE: Weird Incident closed at 7:34 Pm tonight but Excel Report says closed on 2/1/2013??
20310,IR-0025364,CMDB View - Only shows top 55 items
20311,IR-0025365,How can we export individual customizations from Dev to Prod
20312,IR-0025366,Tab order in forms question
20313,IR-0025367,Your Microsoft U.S. Partner News for February with local recommendations
20314,IR-0025368,PersonPicker control not populating correctly in new staff form in Dev system called SmartmDefault
20315,IR-0025369,When clicking on Resolve on the smartmdefault default incident type in Dev the popup for resolve type etc. only occurs if ticket is submitted
20316,IR-0025370,Test ticket with Randstad
20317,IR-0025371,Test ticket with Randstad
20318,IR-0025372,template read only
20319,IR-0025373,Workflow question
20320,IR-0025374,Runcode does not appear when accessing ChangeGear via Citriix
20321,IR-0025375,Email connector not parsing From Address Correctly
20322,IR-0025376,Email connector not parsing the correct from address
20323,IR-0025377,FW: Change Gear Tickets/Tasks
20324,IR-0025378,Task Ticket assignments 
20325,IR-0025379,Archiving RFCs out of ChangeGear
20326,IR-0025380,Wants to know who to access the Desktop Administration
20327,IR-0025381,Submit for term is sending an email but the UI displays the email is disabled
20328,IR-0025382,Two Workflow states and associated actions are not  displaying in the Change visual workflow
20329,IR-0025383,RDE Account question
20330,IR-0025384,Confirmation of SQL reader Access to Smart Prod and Dev Required inluding IP Port and SQL pwd/account information
20331,IR-0025385,FW: Change Gear Question?
20332,IR-0025386,Lookup
20333,IR-0025387,FW: We are not receiving any email notifications for UAR's so far today.
20334,IR-0025388,Additional column to user picker fields to better identify who a user is
20335,IR-0025389,Problem - ADSync - Dev
20336,IR-0025390,No Audited information changes visible in ticket history
20337,IR-0025391,Importing CI across domains
20338,IR-0025392,Unable to open Attachements
20339,IR-0025393,Assigned ToolTips Not Appearing when hovering over fields on forms (any module but look at incident to investigate)
20340,IR-0025394,Communication Document
20341,IR-0025395,Assinged Description text for list items not appearing in unsubmitted tickets (Incident/Change but look at Incident to investigate)
20342,IR-0025396,How to scan XenApp 6.5
20343,IR-0025397,ImpactedResources
20344,IR-0025398,Wants to be able to hide old look up list values
20345,IR-0025399,IsDeleted property of Change Type
20346,IR-0025400,Role/team members can't see views of company tickets
20347,IR-0025401,ChangeGear error report from The Methodist Hospital System
20348,IR-0025402,Task Assignment  View
20349,IR-0025403,Re: AD Sync
20350,IR-0025404,New Accounts created in AD causing duplicates in ChangeGear
20351,IR-0025405,FW: Kyra Hartung cannot pull up Dea in the employee to modify it just sits there at Aaron?????
20352,IR-0025406,UAT: object not set to a reference of an object
20353,IR-0025407,Question about  Approval Groups
20354,IR-0025408,Change Task BPAs not firing against tasks
20355,IR-0025409,Refresh Button with Incident
20356,IR-0025410,Change Module - Error when opening approved ticket
20357,IR-0025411,Error trying to approve UARs
20358,IR-0025412,SLA Due Date correction
20359,IR-0025413,Update request for IR-0022634
20360,IR-0025414,Key cannot be null
20361,IR-0025415,Linking Service Requests
20362,IR-0025416,Workflow Automation - Conditions are not fully displaying.
20363,IR-0025417,We ran the Fulltextscript but are recieve an module not enabled error when searching
20364,IR-0025418,Question on Customizations
20365,IR-0025419,You are logged out is not really logged out
20366,IR-0025420,Emal Connector Stops Working Randomly
20367,IR-0025421,Category/ Priorty restrictions
20368,IR-0025422,Wants to change the logout message
20369,IR-0025423,Reccomendations for using Changegear as inventory system
20370,IR-0025424,SLA Manager
20371,IR-0025425,SLA Type Conditions
20372,IR-0025426,ChangeGear Web Services SDK 
20373,IR-0025427,CG Web Application Error
20374,IR-0025428,Cannot assign a named user to tasks
20375,IR-0025429,Workflow issue
20376,IR-0025430,Removing duplicate CI from CMDB
20377,IR-0025431,Importing Requesters Itmes for Incident
20378,IR-0025432,New license Activation
20379,IR-0025433,activate license
20380,IR-0025434,Activate license
20381,IR-0025435,In our dev environment incident module our smartmdefault form does not populate Impacted Resources and Impacted Business Services fields
20382,IR-0025436,Change Gear Upgrade
20383,IR-0025437,Run Code Option
20384,IR-0025438,Inbound email not being handled in our Dev environment
20385,IR-0025439,Setting default View for User
20386,IR-0025440,Custom change views for goiwx
20387,IR-0025441,CMDB import using DataUtil
20388,IR-0025442,Looking for direction or KB article assistance with migrating to a new server.
20389,IR-0025443,Object reference not set to an instance of an object in flex module
20390,IR-0025444,Unable to login Prod/Dev
20391,IR-0025445,Need assistance adding Outside vendor to our workflow
20392,IR-0025446,Question on Entity Editor
20393,IR-0025447,FW: why is this still an RFC instead of an UAR
20394,IR-0025448,Wants to add Notes field to a custom view
20395,IR-0025449,RE: Doesn't Make Sense
20396,IR-0025450,How do I add "custom" variable into "edit value" workflow?
20397,IR-0025451,RE: BPA for clearing due dates on Service Requests
20398,IR-0025452,Approval made by unauthorized resource
20399,IR-0025453,Re: BPA for clearing due dates on Service Requests
20400,IR-0025454,State line at top of RFC
20401,IR-0025455,Initial approval notification not sent
20402,IR-0025456,hardware requirements to run change gear
20403,IR-0025457,Keywords Format
20404,IR-0025458,ADSync question
20405,IR-0025459,Task email link.
20406,IR-0025460,Desktop Client does not have "Activate License'
20407,IR-0025461,users unable to log in PROD
20408,IR-0025462,De-ACtivate an environment
20409,IR-0025463,Announcement  - Content from IfNotImplementedComment AlternativeSolution and PossibleSideEffects fails to copy to Announcement Body
20410,IR-0025464,Announcement  - Content from IfNotImplementedComment AlternativeSolution and PossibleSideEffects fails to copy to Announcement Body
20411,IR-0025465,RE: Need your help - :-)
20412,IR-0025466,RE: Need your help - :-)
20413,IR-0025467,Activation
20414,IR-0025468,unable to login
20415,IR-0025469,easy way to remove all instances of an approver
20417,IR-0025471,bug report: Task Manager
20418,IR-0025472,FW: TTI Inc. Inquiry RE: Defect Mgmt Capability (ChangeGear v.4.6.4608)
20419,IR-0025473,BPA Time changes randomley
20420,IR-0025474,FW: Email notifications stopped again 
20422,IR-0025476,Want to move Customizations from Prod to Test server
20423,IR-0025477,Promote IR to RFC requestor should not change
20424,IR-0025478,Planned Start field is not blank
20425,IR-0025479,Upgrade - CG Web is no longer in IIS
20426,IR-0025480,SLA Stage not Accurate
20427,IR-0025481,Customizations missing after upgrade (DEV)
20428,IR-0025482,Creating Approver Condition Group
20429,IR-0025483,site users assigned tasks
20430,IR-0025484,Ticket linking feature
20431,IR-0025485,Have created astaff  form called smartmdefault in Dev Incident module and fields do not align though they align perfectly in the designer
20432,IR-0025486,ChangeGear error report from Town of Enfield
20433,IR-0025487,Maintain email in pop account
20434,IR-0025488,Missing ticket in UI
20435,IR-0025489,Change ticket generates error
20436,IR-0025490,CGADSync 3.1
20437,IR-0025491,Exporting Reports Updates Dates
20438,IR-0025492,Change Managgement Approval groups
20439,IR-0025493,Blank Crystal Reports
20440,IR-0025494,Attachment Tab View
20441,IR-0025495,Urgent: Exporting Reports Updates Dates
20442,IR-0025496,hidden/missing notification
20443,IR-0025497,incorrect created timestamp
20444,IR-0025498,Creating a BPA to change status of ticket to close
20445,IR-0025499,Needs help changing the default form in CMDB
20446,IR-0025500,Feature Request
20447,IR-0025501,SunView Portal
20448,IR-0025502,Change Gear security issue
20449,IR-0025503,RE: Think Finance question
20450,IR-0025504,Exporting more than 200 rows in a View
20451,IR-0025505,Need to push some customizations from Test to Production
20452,IR-0025506,All environments including PROD: change approval (second approval)skipping approvers
20453,IR-0025507,Report View Features
20454,IR-0025508,Upgrade missing customizations
20455,IR-0025509,MaxLength error on data import
20456,IR-0025510,Ellipses shows and lets you select users otherwise filtered out
20458,IR-0025512,Default Class Value not working
20459,IR-0025513,FW: Terms - not moving to In-Progress
20460,IR-0025514,Cannot connect to Changegear Console from client
20461,IR-0025515,V5.0 Question
20462,IR-0025516,Recall: System Rules in Approval State
20463,IR-0025517,System Rules in Approval State
20464,IR-0025518,System Rules in Approval State
20465,IR-0025519,Patch 2
20466,IR-0025520,Approval list in RFCs does not include everyone
20467,IR-0025521,Template issues
20468,IR-0025522,DNS prompting for credentials from ChangeGear server preventing email connector from hitting web services
20469,IR-0025523,Change Description field to commnetary control
20470,IR-0025524,Report Error
20471,IR-0025525,Question on importing and  exporting customizations
20472,IR-0025526,Urgent CG_MID
20473,IR-0025527,FW: Major Operational risk to SMART with CangeGear - No Proactive Monitoring/Alerting for Email Processing Failures
20474,IR-0025528,Import Export question
20475,IR-0025529,Anomolous Notification Behavior
20476,IR-0025530,Reporting error after 5.0.5262 upgrade
20477,IR-0025531,Troubleshooting new ADSync fields
20478,IR-0025532,Workflow is not saving when making changes
20479,IR-0025533,Feature Request
20480,IR-0025534,Datautil.exe not merging data into existing CI 
20481,IR-0025535,Duplicate Email notifications
20482,IR-0025536,Links for assigned tasks are not working
20484,IR-0025538,How do I make my service catalog to be the default page for ANYONE going to our site?
20485,IR-0025539,Assign form to template 
20486,IR-0025540,Additional Email Connectors
20487,IR-0025541,AD sync isnt working
20488,IR-0025542,ChangeGear Questions
20489,IR-0025543,Production DB configuration
20490,IR-0025544,Updating Names in CMDB
20491,IR-0025545,test
20492,IR-0025546,test
20493,IR-0025547,FW: Deleting History Records config key
20494,IR-0025548,FW: CG missing another request. 
20495,IR-0025549,RE: CG missing another request.
20496,IR-0025550,Reassign not acting correctly
20497,IR-0025551,Name Changes not renaming to NAM
20498,IR-0025552,one incident where multiple level approvers didn't work.
20499,IR-0025553,KB Article - Email Parsing (support)  -noscramble
20500,IR-0025554,FW: CG - missing UAR - error handling
20501,IR-0025555,IR-0025553 RE: KB Article - Email Parsing (support)
20503,IR-0025557,How to run BPA except for on the weekend
20504,IR-0025558,RE: KB Article - Email Parsing (support)
20505,IR-0025559,Inbound emails
20506,IR-0025560,RE: Question
20507,IR-0025561,I cannot upload files in Service Catalog
20508,IR-0025562,Is it possible to "assign" different close comment for each type of form?
20509,IR-0025563,We ahve a 'Put On Hold' action in Dev Incident Workflow which appears to unexpectedly resolve incidents as well as putting them on hold
20510,IR-0025564,Prod issue with BPA Alert Pending Approvers not sending emails
20511,IR-0025565,Can we have the following fields added to the Quick Search Commonly Used Fields in both Dev and Prod?
20512,IR-0025566,Webparts
20513,IR-0025567,Change Type Hierarchy
20514,IR-0025568,Using $(ItemID) instead of $(CG_Mid)
20515,IR-0025569,Inline attachments not showing correctly on tickets
20516,IR-0025570,Requester search by secondary field is not working for one user
20517,IR-0025571,Change the Default email template used when selecting the email icon in the Change and Incident Modules in the Web client
20518,IR-0025572,When pre-typing some letters and then hitting the magnifying glass in IMAC Change ticket Look Up Lists in Dev a Page Not found box appears
20519,IR-0025573,Clean up of our Minto DEV environment - DATA ONLY
20520,IR-0025574,Searching by description
20521,IR-0025575,FW: ChangeGear Status Report - PART II
20523,IR-0025577,Link Releated Incidents
20524,IR-0025578,Performance issue - screens load very slow
20526,IR-0025580,Roles - Edit Own privilege
20527,IR-0025581,Unknown Issue
20528,IR-0025582,RE: DEV system update
20529,IR-0025583,RDE scan - SQL Databases
20530,IR-0025584,Setting up a Dev server
20531,IR-0025585,Application Run Time error on production environment
20532,IR-0025586,Upgrade to ChangeGear 5.0 Problems
20533,IR-0025587,FW: KB-1240 correction
20534,IR-0025588,licensing
20535,IR-0025589,Workflow issue - Ticket is stuck in a state that does not exist in the WF
20536,IR-0025590,Upgrade isuue
20537,IR-0025591,Edit Value on Submit action
20538,IR-0025592,Template issues - IE Settings
20540,IR-0025594,Announcement communication template
20541,IR-0025595,Question on version 5.0 features
20542,IR-0025596,Error message being thrown after database change
20543,IR-0025597,Minimum requirements
20544,IR-0025598,iCenter error
20545,IR-0025599,End Users unable to add comments in Dev change to e.g. Service Access requests
20546,IR-0025600,ChangeGear downtime yesterday
20547,IR-0025601,Investigate helpdesk company view
20548,IR-0025602,Add link to problem and description to resolution email for ask dev tickets
20550,IR-0025604,Error trying to upload Crystal Report
20551,IR-0025605,Email reply to ticket in 'New' status not uppdating ticket
20552,IR-0025606,Ability to Close tickets via email
20553,IR-0025607,ChangeGear Logs/Apprvail Groups
20554,IR-0025608,Email Connector Service Won't Start
20555,IR-0025609,RDE Import error
20556,IR-0025610,Issue with Self-Service Portal
20557,IR-0025611,Notification to requesters when description is updated
20558,IR-0025612,Question on email subject 
20559,IR-0025613,SQL ODBC info
20560,IR-0025614,ICenter change to 2 columns
20561,IR-0025615,Audit Trail
20562,IR-0025616,Can you set the DateTimeFormat for Reports and Views for us and tell us how to set the same DateTimeFormat  for within forms
20563,IR-0025617,Can we change the modules Site Users can see when logging in so that they cannot see the Problem module but Named Staff can
20564,IR-0025618,Can we please restrict access to the Self Service Portal so it is unavaiable for anyone to use?
20565,IR-0025619,Can we restrict access to Announcements to only Named accounts in CG and not for Site Licensed accounts?
20566,IR-0025620,Can we have the SC Text called Submit Request change to Create request
20567,IR-0025621,Adding fields to ADSync
20568,IR-0025622,Conference call 
20569,IR-0025623,MostRecentComment variable grabs older comment on RFC cancel action
20570,IR-0025624,User are reporting that they are not seeing all fields
20571,IR-0025625,Config error when launching ChangeGear
20572,IR-0025626,Crystal Reports
20573,IR-0025627,Reports Groups/Subfolders
20574,IR-0025628,Move SQL Database to new server
20575,IR-0025629,Viewing deprtaments tickets in elf service portal
20576,IR-0025630,Is there a way to predefine iCentre Templates for various CG Roles
20577,IR-0025631,Task View - My Team Task View
20578,IR-0025632,Change user role
20579,IR-0025633,Workflow question
20580,IR-0025634,Activation needed
20581,IR-0025635,Exporting CMDB Managed Items and Relationships
20582,IR-0025636,Change Module Attachment Tab.... Link To Field
20583,IR-0025637,ADSYNC delivery
20584,IR-0025638,Email Connector - Configured to create RFC and Filter"Out of Office RE FW Undeliverable"
20585,IR-0025639,Approval Groups in Dev Change not responding to LIKE operator - big issue
20586,IR-0025640,FW: Flex Modules
20587,IR-0025641,Closed Date in the Change Module?
20588,IR-0025642,account login
20589,IR-0025643,Prod and Dev environments
20590,IR-0025644,Unable to locate recently imported Resource DHCP_1 server in the CMDB module
20591,IR-0025645,Column on report
20592,IR-0025646,Comment Control Cutomizing Notifications
20593,IR-0025647,Crystal Report - unable to delete the custom report
20594,IR-0025648,Needs help adding a custom control type to a form
20595,IR-0025649,Reports issue after installing SSL cert
20596,IR-0025650,Support Request
20597,IR-0025651,Error on start up of ChangeGear java client
20598,IR-0025652,Adding dropdown lists to a form
20599,IR-0025653,FW: Adding Custom AD filed question
20600,IR-0025654,License File Needed
20601,IR-0025655,Reporting field clarification pls
20603,IR-0025657,Import of Win2003 servers errors
20604,IR-0025658,Question regarding Change Forms
20605,IR-0025659,How to define default value for Lookup Lists
20606,IR-0025660,Custom Roles for Site users
20607,IR-0025661,Demo laptop stalling
20608,IR-0025662,Report Header
20609,IR-0025663,ADSync request
20610,IR-0025664,Getting web site not found when navigating to url
20611,IR-0025665,ChangeGear error report from HDVEST FINANCIAL SERVICES
20612,IR-0025666,Role field on User form is Read Only
20613,IR-0025667,RE: Question 
20616,IR-0025670,test
20617,IR-0025671,Enable Action Authorization Functionality does not work in every case
20618,IR-0025672,Issue with workflow
20619,IR-0025673,Can we move the developed Incident Module from Dev to Prod
20620,IR-0025674,When IRs are promoted the requester changes to the person promoting the ticket
20621,IR-0025675,Email icon
20622,IR-0025676,What is our username and password for Crystal Reports
20623,IR-0025677,Required fields are not being saved for 1 user.
20624,IR-0025678,RDE Scheduler not actually importing the scan results
20626,IR-0025680,Sunview support portal access
20627,IR-0025681,PRODUCTION ERROR: Width must be non negative. Parameter name: value
20628,IR-0025682,Question on Templates
20629,IR-0025683,Reporting specific Software changes on systems
20630,IR-0025684,Advise on how to calculate aging?
20631,IR-0025685,I am trying to "change form" via workflow
20632,IR-0025686,Multiple WorkFlows in ChangeGear 5.0
20633,IR-0025687,Unable to save Hypertext or XML code in the Internal Notes field
20634,IR-0025688,how to create a "tree" drop down/lookup list
20635,IR-0025689,Email notification & Report Alert
20636,IR-0025690,Our Production System Email Connector responds to emails where e.g. an Incident ID is enclosed in square brackets by creating a ticket
20637,IR-0025691,When email comms with ticket ID enclosed like [RFC-XX] are sent to CG we want the email body those appended to the Notes field please
20638,IR-0025692,Update Crystal for version 5.0
20639,IR-0025693,Sharing Views
20640,IR-0025694,No web.config file (KB-0001408 Step 5)
20641,IR-0025695,Problem closing - related incidents
20642,IR-0025696,License question
20643,IR-0025697,CAC Enable Change Gear
20644,IR-0025698,<<URGENT>>ENHANCEMENT REQUEST: Need ability to add Dynamic Roles
20645,IR-0025699,Release issues
20646,IR-0025700,Cannot log into knowledge Base
20647,IR-0025701,Issue with updating Crystal Reports in CG Client
20649,IR-0025703,Import of WinXPPro systems error out
20651,IR-0025705,Import of LinuxServers errors out
20652,IR-0025706,KB searches
20653,IR-0025707,Upgrade question
20654,IR-0025708,Notification to requestor and assigned to that all task complete 
20655,IR-0025709,workflow changes
20656,IR-0025710,Are there rules about global vs. an organization in the admin tool?
20657,IR-0025711,Related Items tab
20658,IR-0025712,Length can not be less than zero error in ADSync on UPN for specific user
20659,IR-0025713,Upgrade question
20660,IR-0025714,Configure Email Notifications
20661,IR-0025715,User License Enquiry
20662,IR-0025716,AD Import
20665,IR-0025719,How do I change the flex header at the top of my ticket windows
20666,IR-0025720,Upgrade Issue
20667,IR-0025721,Updating current Change form.
20668,IR-0025722,Business Service Relation Records issue
20669,IR-0025723,Change Gear Activation code
20670,IR-0025724,Cloning
20671,IR-0025725,Filtering User Dropdowns
20672,IR-0025726,Built in Survey reports fail to run - LogOnInfos
20673,IR-0025727,Reporting Issue
20674,IR-0025728,Default Value for People Picker control
20675,IR-0025729,cg prod down
20676,IR-0025730,Add iseries to scan profiles
20677,IR-0025731,ADsync tool
20678,IR-0025732,Impacted Resources in Reports
20679,IR-0025733,RFC and IR:  ALL Task ALL Status view for each
20680,IR-0025734,Task Manager: RFC & IR:  How to Download to Excel
20681,IR-0025735,RE: Remaining Issues
20682,IR-0025736,RE: Remaining Issues
20683,IR-0025737,Incidnet/Event import files
20684,IR-0025738,Adding association
20685,IR-0025739,Needs help adding a rule
20687,IR-0025741,BPA 
20689,IR-0025743,FW: Anomaly - Missing UAR  Elizabeth Casimis  Emp ID:  002092485
20690,IR-0025744,Email button n tasks does not copy full link URL
20691,IR-0025745,Reporting Distribution
20692,IR-0025746,Time in a State
20693,IR-0025747,Team tickets are not displaying My Team tickets
20694,IR-0025748,Import of discoverd CIs into ChangeGear fails with error CustomEntitiesInterfaces.dll being used by another process
20695,IR-0025749,Email connector
20696,IR-0025750,Edit Form(s)
20697,IR-0025751,contact info change
20698,IR-0025752,Quick Resolve Action in Incident not resulting in required Popup to populate Resolution and Close Code info
20699,IR-0025753,Product Release - Patch emails
20700,IR-0025754,EMERGENCY:  Change Module Not Allowing for SUBMIT Action
20701,IR-0025755,Fwd: RFC-002230: Cisco VPN Client & CRYPTOcard Token config setupfor Thomas.Kendall (Remote Access)
20702,IR-0025756,Report issue
20703,IR-0025757,Error When Importing Using DataUtil
20705,IR-0025759,Error When Importing Using DataUtil
20706,IR-0025760,ChangeGear error report from Ohio Department of Youth Services
20707,IR-0025761,RFC field usage question
20708,IR-0025762,Using stylesheet in Service Catalog service descriptions
20709,IR-0025763,Form customizations question
20710,IR-0025764,Issue entering change tickets
20711,IR-0025765,RDE Server Scan Import Failing
20712,IR-0025766,Questions about 5.0
20713,IR-0025767,Attaching Files
20714,IR-0025768,Ticket Displays Under Incorrect User
20715,IR-0025769,field hidden for same role users
20716,IR-0025770,Please promote the SMARTMServiceAccessPreselected user and Staff forms from Dev to Prod (Change Module)
20717,IR-0025771,Issues with ChangeGear server
20718,IR-0025772,Cannot process User Log On Report
20719,IR-0025773,XML
20720,IR-0025774,Changing the 'Requestor' label on the view
20721,IR-0025775,ADSync run nightly fails
20722,IR-0025776,Close linked Incident requests
20723,IR-0025777,Project Management Flex Module in 5.0
20724,IR-0025778,My Team completed Approval
20725,IR-0025779,RDE reports Detail_Discovery_Unauthorized
20726,IR-0025780,new field on form
20727,IR-0025781,Wants to set a default value for Item Owner (End User)
20728,IR-0025782,If Impacted Resource is removed the business services error when trying to remove
20729,IR-0025783,Account information - still display old info
20730,IR-0025784,Requester's items field not found in SLA module criteria
20731,IR-0025785,SLA warning and escalation - guidance or manual needed to configure
20732,IR-0025786,Where are rules defined to populate dynamic roles?
20733,IR-0025787,Update Incident form - Tab not saving name
20734,IR-0025788,Question regarding fields types
20735,IR-0025789,Question regarding forms
20736,IR-0025790,Notification emails error on SSL cert
20737,IR-0025791,Approval Comment
20738,IR-0025792,Lookup list values are not being saved
20739,IR-0025793,User Defined Rules for closing a ticket are not working.
20740,IR-0025794,Custom lookup list values are missing on dev box
20741,IR-0025795,Resolution Failed Workflow
20742,IR-0025796,Images in KB Articles not working after save
20743,IR-0025797,Fields added to form do not show up in field chooser
20744,IR-0025798,Server time off by 5 hours on IIS server
20745,IR-0025799,Entered Field Data not being saved after Submit
20746,IR-0025800,Default value on form fields
20747,IR-0025801,BPA Questions
20748,IR-0025802,Email Connector Help
20749,IR-0025803,emailconnector max subject line length/ other error
20750,IR-0025804,Existing UARs are not closing
20751,IR-0025805,WMI failing on most workstations
20753,IR-0025807,RE: Issue after last night's work
20754,IR-0025808,Revert the change from Uppcase H back to lower
20755,IR-0025809,Password reset for randstad account on Dev pls
20756,IR-0025810,Looking for the OID value for Winodws 7 WS
20757,IR-0025811,FW: EIDHRCHANGEGRUAR(2013030810010000).INF_EIHR049_CHANGEGEAR_UAR
20758,IR-0025812,Issue with user's workstation not being able to run Changegear
20759,IR-0025813,Crystal Reports not working
20760,IR-0025814,Morobe Mining
20761,IR-0025815,FW: EIDHRCHANGEGRUAR(2013030810010000).INF_EIHR049_CHANGEGEAR_UAR
20762,IR-0025816,FW: Change Type:
20763,IR-0025817,FW: Change Type:
20765,IR-0025819,View on Tabs not displaying properly
20766,IR-0025820,CIS- ChangeGear Email Connector
20767,IR-0025821,Creating KB Entries w/ screenshots or attachment
20768,IR-0025822,Spell Check
20769,IR-0025823,Crysal Reports Printing Error
20770,IR-0025824,Runtime
20771,IR-0025825,SunView Software Support Incident #IR-0025805
20772,IR-0025826,Unable to make a WF active in Announcement Manager
20773,IR-0025827,Error when trying to attach document to ticket and save
20774,IR-0025828,FlexModule Change Approval Groups
20775,IR-0025829,BPA Owner being set to a service account
20776,IR-0025830,New custom end user role needed for flex
20777,IR-0025831,FlexModule - when clicking "Save" a comment popup comes we do not want this
20778,IR-0025832,Email notification on Submit to Next Approval Group
20780,IR-0025834,FW: email populating with title
20781,IR-0025835,Assigned To RunCode Syntax
20782,IR-0025836,email's SENT log
20783,IR-0025837,limit BPA's and/or regular notifications to business hours/days
20784,IR-0025838,Fields Not Populating on Form Using IE10
20785,IR-0025839,Multiple Pending Approval states?
20786,IR-0025840,Question on Roles
20787,IR-0025841,FW: question
20788,IR-0025842,Question on notifications
20789,IR-0025843,Submit button
20790,IR-0025844,Change the default remote management tool
20792,IR-0025846,FW: RFC incorrectly named not TRM ??
20793,IR-0025847,When trying to send notifications on Reques in Prod only on certain team criteria we cannot select team
20794,IR-0025848,Unable to pass "Impacted Resources" values when Promoting an Incident to a RFC.
20795,IR-0025849,ChangeGear not sending email from published announcement.
20796,IR-0025850,Conditions set to word and not letters in any word
20797,IR-0025851,Update to Int16 field type
20798,IR-0025852,Emergency Notifications Issue
20799,IR-0025853,No longer has access to Administration tab
20800,IR-0025854,Help - viewing attachments
20801,IR-0025855,CGService Memory problem
20802,IR-0025856,BPA setup questions
20803,IR-0025857,Activation after upgrade to 5.0
20804,IR-0025858,Prod system unable to send email to any account not in the smartm.com domain
20805,IR-0025859,Please promote two forms from Dev to Prod in Change
